target_name,split,model,fold,n_train,n_test,log_mae,log_rmse,log_r2,seconds_mae,seconds_rmse,seconds_r2
gpu_fp32,random_5fold,ridge,0,12,4,0.006853188117852792,0.008642550119506659,-36.24137679854532,0.004633190759091192,0.007247360923284267,-25.066113895515105
gpu_fp32,random_5fold,hgb,0,12,4,0.02814410442165739,0.028179713931523534,-394.9269595273793,0.02861188918266872,0.028647080859405205,-406.2651571409091
gpu_fp32,random_5fold,median_log,1,13,3,0.003405245450130354,0.0034095912208134127,-391.53860139094814,0.003412877668476267,0.00341721882602226,-392.8339887658255
gpu_fp32,random_5fold,ridge,1,13,3,0.011330866527213304,0.012112232384183855,-4952.659277455696,0.0005402003328829334,0.0005669805328084778,-9.841862842810624
gpu_fp32,random_5fold,hgb,1,13,3,0.028286219580977743,0.02828674307693806,-27016.405072584184,0.028705556677119576,0.028706073132148555,-27790.704747906904
gpu_fp32,random_5fold,median_log,2,13,3,0.04320832425688154,0.07209007859701251,-0.5477248943154398,0.04598544266688496,0.07688820548069475,-0.5448555298488693
gpu_fp32,random_5fold,ridge,2,13,3,0.032404520794378756,0.03739452698713823,0.5835538435211035,0.03457298719359539,0.04063130288121775,0.5685902865882582
gpu_fp32,random_5fold,hgb,2,13,3,0.04605636573130967,0.06336325710292555,-0.19568768696699568,0.048881284718105815,0.06799992114163991,-0.2083291152517166
gpu_fp32,random_5fold,median_log,3,13,3,0.04276507243292382,0.04987362558845631,-2.777184712364611,0.04408459233430523,0.05147780680171292,-2.7507638550232563
gpu_fp32,random_5fold,ridge,3,13,3,0.027858768039422332,0.029138135446512222,-0.2892877537001193,0.02979937700547054,0.031349702406406485,-0.39106202885405206
gpu_fp32,random_5fold,hgb,3,13,3,0.03249486357990034,0.03588735254378624,-0.9557312899016621,0.03373578613177997,0.037342884862456925,-0.9737647210547224
gpu_fp32,random_5fold,median_log,4,13,3,0.03338384575042386,0.054759979535986485,-0.4206039053893744,0.03505419233382177,0.057643955132460116,-0.42415640290930234
gpu_fp32,random_5fold,ridge,4,13,3,0.011067321054129026,0.013480509121473023,0.9139087449344926,0.01090108167797819,0.014430449700710096,0.9107496609630905
gpu_fp32,random_5fold,hgb,4,13,3,0.03924792872053948,0.047537060317168756,-0.07056019834362925,0.04099174597648958,0.05019359962424203,-0.07980871457009231
gpu_fp32,family_held_out,median_log,0,12,4,0.015715929108646685,0.02865221836704087,-0.2899470582736574,0.01617328775091665,0.029560184300515185,-0.2912152296667867
