status,source,runtime_semantics,target_name,observation_unit,family,circuit_variant,num_qubits,logical_depth,logical_total_gate_count,logical_two_qubit_gate_count,circuit_seed,candidate_plan,candidate_plan_source,operand_count,memory_limit,precision,path_optimization_s,pre_run_runtime_est_s,pre_run_flop_count,pre_run_largest_intermediate_elements,pre_run_num_slices,first_contract_gpu_s,contract_gpu_median_s,contract_gpu_min_s,contract_gpu_max_s,scalar_real,scalar_imag,gpu_name,gpu_compute_capability
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,12,40,84,36,42,right_fold,explicit deterministic einsum path,108,50%,complex64,0.01084905300012906,,1990648.0,4096.0,1,0.0005369920134544372,0.0003604480028152466,0.00035494399070739745,0.00037094399333000185,0.004920030478388071,-0.0005591484950855374,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,12,40,84,36,42,random_path_0,explicit deterministic einsum path,108,50%,complex64,0.013100828999995429,,46133893580.0,268435456.0,1,0.025431903839111328,0.02488924789428711,0.024865055084228517,0.025209087371826172,0.004920053295791149,-0.0005591411609202623,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,12,40,84,36,42,random_path_1,explicit deterministic einsum path,108,50%,complex64,0.015357580999989295,,153557720.0,1048576.0,1,0.001142240047454834,0.0004488320052623749,0.0004459199905395508,0.0004545919895172119,0.004920052830129862,-0.0005591335357166827,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,12,40,84,36,42,random_path_2,explicit deterministic einsum path,108,50%,complex64,0.01408800599983806,,11493775852.0,134217728.0,1,0.014769887924194336,0.014438528060913086,0.014368639945983887,0.014447487831115723,0.004920048639178276,-0.0005591355729848146,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qaoa_cycle,p_3,12,40,84,36,42,random_path_3,explicit deterministic einsum path,108,50%,complex64,0.015901330999440688,,1356995240.0,134217728.0,1,0.011052288055419923,0.010564672470092773,0.010550911903381349,0.010579296112060547,0.004920046776533127,-0.0005591358058154583,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,8,24,156,28,42,native_time_tuned,cuTensorNet TIME_TUNED,172,50%,complex64,0.02636497200001031,0.00171001881425,15592.0,128.0,1,0.0005784639716148376,0.0003310079872608185,0.0003282560110092163,0.00034019199013710024,-0.03365489840507507,0.016231447458267212,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,8,24,156,28,42,left_fold,explicit deterministic einsum path,172,50%,complex64,0.02703091500006849,,275747584.0,65536.0,1,0.0012124799489974976,0.0005720639824867248,0.0005666239857673645,0.0005804799795150757,-0.03365491330623627,0.016231438145041466,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,8,24,156,28,42,right_fold,explicit deterministic einsum path,172,50%,complex64,0.01685813899985078,,189944.0,256.0,1,0.0005127999782562256,0.0003603520095348358,0.00035839998722076414,0.00036697599291801453,-0.033654920756816864,0.016231423243880272,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,8,24,156,28,42,random_path_0,explicit deterministic einsum path,172,50%,complex64,0.025255714999730117,,401911616.0,16777216.0,1,0.0034740800857543945,0.0031008639335632325,0.003085536003112793,0.003122944116592407,-0.03365490585565567,0.016231421381235123,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,8,24,156,28,42,random_path_1,explicit deterministic einsum path,172,50%,complex64,0.020943997999893327,,96215696.0,2097152.0,1,0.0008917440176010132,0.0005683839917182922,0.0005632960200309754,0.0005734720230102539,-0.03365490213036537,0.016231434419751167,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,8,24,156,28,42,random_path_2,explicit deterministic einsum path,172,50%,complex64,0.017968840000321507,,2199596328.0,134217728.0,1,0.008455743789672851,0.008106687545776366,0.008093664169311524,0.008127455711364745,-0.03365492820739746,0.016231456771492958,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,8,24,156,28,42,random_path_3,explicit deterministic einsum path,172,50%,complex64,0.017211950000273646,,1242644592.0,33554432.0,1,0.008723808288574218,0.008130271911621094,0.008087712287902832,0.008420384407043457,-0.03365489840507507,0.01623145118355751,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,10,24,196,36,42,native_time_tuned,cuTensorNet TIME_TUNED,216,50%,complex64,0.0319291420000809,0.00215002589925,24144.0,128.0,1,0.0006242240071296692,0.00041200000047683714,0.0004089919924736023,0.000417279988527298,-0.005335611291229725,-0.040535349398851395,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,10,24,196,36,42,left_fold,explicit deterministic einsum path,216,50%,complex64,0.03255569600059971,,16471732312.0,1048576.0,1,0.004144095897674561,0.003770143985748291,0.003736095905303955,0.0037898879051208494,-0.005335591267794371,-0.04053530842065811,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,10,24,196,36,42,right_fold,explicit deterministic einsum path,216,50%,complex64,0.02167745000042487,,956408.0,1024.0,1,0.0008655359745025635,0.0007238720059394837,0.000722271978855133,0.0007291200160980224,-0.005335609894245863,-0.0405353307723999,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,10,24,196,36,42,random_path_1,explicit deterministic einsum path,216,50%,complex64,0.02072570999916934,,32532612.0,1048576.0,1,0.0009169600009918213,0.0005292479991912842,0.0005266879796981812,0.0005465279817581177,-0.005335617810487747,-0.040535327047109604,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,10,24,196,36,42,random_path_2,explicit deterministic einsum path,216,50%,complex64,0.021903820999796153,,103871984.0,2097152.0,1,0.0011463359594345093,0.000735584020614624,0.0007342079877853394,0.0007425919771194458,-0.005335601512342691,-0.0405353344976902,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,10,24,196,36,42,random_path_3,explicit deterministic einsum path,216,50%,complex64,0.02430771499984985,,443614108.0,16777216.0,1,0.0031668479442596435,0.002790208101272583,0.0027792320251464843,0.002812544107437134,-0.00533562945201993,-0.040535327047109604,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,12,24,236,44,42,native_time_tuned,cuTensorNet TIME_TUNED,260,50%,complex64,0.042582620999382925,0.00259003441425,30664.0,128.0,1,0.0006899840235710144,0.0004923839867115021,0.0004900160133838653,0.0005015360116958619,0.01848241500556469,-0.0027926568873226643,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,12,24,236,44,42,left_fold,explicit deterministic einsum path,260,50%,complex64,0.04041656899971713,,573929335728.0,16777216.0,1,0.11041302490234375,0.11341487884521484,0.11285628509521485,0.1137518081665039,0.01848239079117775,-0.002792646177113056,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,12,24,236,44,42,right_fold,explicit deterministic einsum path,260,50%,complex64,0.03113406299962662,,4612088.0,4096.0,1,0.001123520016670227,0.0009732159972190857,0.0009714239835739136,0.0009844160079956054,0.018482405692338943,-0.0027926587499678135,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,12,24,236,44,42,random_path_2,explicit deterministic einsum path,260,50%,complex64,0.02602817899969523,,1285898936.0,33554432.0,1,0.00882265567779541,0.008315135955810547,0.008264991760253906,0.008379167556762695,0.01848241314291954,-0.0027926568873226643,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,random_brickwork,layers_8,12,24,236,44,42,random_path_3,explicit deterministic einsum path,260,50%,complex64,0.02708509999956732,,5799547332.0,134217728.0,1,0.0159202241897583,0.015204832077026368,0.015132960319519042,0.015238559722900391,0.018482429906725883,-0.002792670391499996,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,8,15,36,28,42,native_time_tuned,cuTensorNet TIME_TUNED,52,50%,complex64,0.014081831000112288,0.00051000876525,7744.0,64.0,1,0.0002877120077610016,0.00011382400244474411,0.00011068800091743469,0.00012035199999809265,0.062499988824129105,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,8,15,36,28,42,left_fold,explicit deterministic einsum path,52,50%,complex64,0.007701429999542597,,27194208.0,65536.0,1,0.0007008640170097351,0.00018508799374103546,0.00018303999304771423,0.00019513599574565887,0.062499985098838806,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,8,15,36,28,42,right_fold,explicit deterministic einsum path,52,50%,complex64,0.005128224000145565,,67064.0,256.0,1,0.00027744001150131227,0.0001218239963054657,0.00011875200271606445,0.00012383999675512315,0.0624999925494194,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,8,15,36,28,42,random_path_0,explicit deterministic einsum path,52,50%,complex64,0.0073881139996956335,,4166752.0,262144.0,1,0.00044409599900245664,0.00016550399363040924,0.00016271999478340149,0.00016972799599170686,0.062499988824129105,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,8,15,36,28,42,random_path_1,explicit deterministic einsum path,52,50%,complex64,0.008252669000285096,,24481080.0,1048576.0,1,0.0005134720206260681,0.00024038399755954744,0.000238304004073143,0.0002497600018978119,0.06249998137354851,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,8,15,36,28,42,random_path_2,explicit deterministic einsum path,52,50%,complex64,0.006622808999964036,,3440572.0,65536.0,1,0.0004599039852619171,0.00015964800119400025,0.0001576640009880066,0.00016713599860668183,0.062499988824129105,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,8,15,36,28,42,random_path_3,explicit deterministic einsum path,52,50%,complex64,0.00656109900046431,,117474604.0,4194304.0,1,0.0006558719873428345,0.0004056960046291351,0.0004039359986782074,0.00041366401314735414,0.062499988824129105,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,10,19,55,45,42,native_time_tuned,cuTensorNet TIME_TUNED,75,50%,complex64,0.022018750999450276,0.00074002400125,31120.0,256.0,1,0.00043856000900268554,0.00015715199708938598,0.0001536320000886917,0.00016415999829769135,0.031249990686774254,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,10,19,55,45,42,left_fold,explicit deterministic einsum path,75,50%,complex64,0.011505666999255482,,261769140.0,262144.0,1,0.0006043840050697326,0.0003081279993057251,0.0003068479895591736,0.0003130559921264648,0.031249990686774254,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,10,19,55,45,42,right_fold,explicit deterministic einsum path,75,50%,complex64,0.007481456999812508,,415736.0,1024.0,1,0.00036559998989105225,0.0002149759978055954,0.00021238400042057038,0.00022252799570560456,0.0312499962747097,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,10,19,55,45,42,random_path_0,explicit deterministic einsum path,75,50%,complex64,0.012389520999931847,,5038920820.0,67108864.0,1,0.0035088961124420167,0.003170815944671631,0.0031669440269470215,0.00317526388168335,0.031249992549419403,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,10,19,55,45,42,random_path_1,explicit deterministic einsum path,75,50%,complex64,0.012059208999744442,,580077268.0,16777216.0,1,0.0013052480220794678,0.0009095680117607117,0.0009055359959602356,0.0009158080220222474,0.031249990686774254,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,10,19,55,45,42,random_path_2,explicit deterministic einsum path,75,50%,complex64,0.012083681000149227,,90452812.0,4194304.0,1,0.0008039680123329162,0.0005132480263710022,0.0005123839974403382,0.0005184959769248962,0.031249990686774254,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,10,19,55,45,42,random_path_3,explicit deterministic einsum path,75,50%,complex64,0.010027268000158074,,2250557256.0,268435456.0,1,0.012074560165405273,0.011780447959899902,0.011750880241394044,0.01181276798248291,0.031249990686774254,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,12,23,78,66,42,native_time_tuned,cuTensorNet TIME_TUNED,102,50%,complex64,0.038101864000054775,0.00101006534125,137792.0,1024.0,1,0.0008250560164451599,0.00021782399713993073,0.0002160000056028366,0.0002231999933719635,0.015624996274709702,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,12,23,78,66,42,left_fold,explicit deterministic einsum path,102,50%,complex64,0.014313261000097555,,107434397440.0,16777216.0,1,0.026857376098632812,0.026619007110595703,0.026584287643432618,0.026624832153320312,0.015624993480741978,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,qft,full,12,23,78,66,42,right_fold,explicit deterministic einsum path,102,50%,complex64,0.010892724999393977,,2383864.0,4096.0,1,0.00046636798977851867,0.00029679998755455017,0.00029577600955963133,0.0002991679906845093,0.01562499813735485,0.0,NVIDIA GeForce RTX 5070 Ti,12.0
